Student ID,Unit Number,Comments,Satisfaction
1176,115,"The lectures also being used similarly to a tutorial class. Most units in my <> degree have too much time allocate to classic lectures and not enough for tutorial classes where the theory is put into practice. Most of the assessment for a unit is testing students ability to put theory into practice, not about the theory itself so for most students, tutorials are more important than the lecture. In each of the lectures, examples were not only explained but worked through which helps a lot to understand how to apply the material.",5
1191,19,Labs and Tutes with <>,5
149,219,"Providing a weekly schedule, full lecture notes etc makes what is expected of students very clear. Lectures and tutorials are effective at providing worked solutions and all the content you need. Tutors & lecturers present well and are responsive to questions.",5
149,199,"Fantastic balance of regular fortnightly assignments, in-class work, and overall assignment. Possibly the only time where in class ice-breaking/learning activities were genuinely enjoyable and useful to the content we're learning.

1 x 3hr class is definitely the best way to run it.",5
1174,7,<> was a very positive tutor who was engaging although the classes were so long,5
1192,84,i enjoyed doing the autocad,5
1193,151,"All of the work available from the beginning, weekly tasks that build upon knowledge. burn down chart. Waiting list on board for help desk.",5
1194,5,The Textbook.,5
1195,86,Rotation of team members. Gradually increasing marking scheme. No exam.,5
1194,529,The textbook is well written..,5
1196,296,"If you can construe being yelled at, confused, worried you are about to enter the legal sector not having a god damn clue about admin law as a good thing, then yes, these would be good things about this unit.",5
1192,190,its a really well set out subject. the blackboard is very helpful and the use of two online tests i found very manageable,5
147,224,Scheduling and estimating was not dissimilar to what is completed out in the workforce so this subject presenting students with schedules and whatnot is very good experience. The fact of the matter is that most students will be doing scheduling and estimating as their first job when they graduate.,5
149,126,"<> scaring the class into submission to work effectively.

In retrospect, <> demands are not unreasonable, and work very effectively in demonstrating to myself the level and quality of work that I can output if I put in the time. This carries over to <> section as well.

Kahoot's are also genuinely effective in keeping the lecture engaging.

<>, <> and <> were great at giving feedback, and were clear in what was expected of the class and assignments. There are very few units that are as clear as this one.

<> section is also useful, and works as a good supplement to the first assignment.",5
146,15,"turn one lecture into two hours' sections, more knowledge is welcome to learn from this unit.",5
1197,315,the tutorials since that <> often clarified any issues I had.,5
151,532,Everything,5
1198,70,Flexibility to explore whatever experimental avenue we liked.,5
145,150,"The best aspects is that there are two tests, which covers half of the learning materials, which means only half of the learning materials are covered in the final exam.",5
151,253,The tutor is really passionate and knows what shes talking about,5
150,18,I enjoyed each topic covered in this unit and the assignments provided a good challenge. My tutor <> was very engaging especially on a <> <> and it was always a joy to come to her class. I have had her in the past and she has improved greatly in her teaching.,5
1199,525,The wealth of knowledge of the instructor and the use of real world scenarios to demonstrate the topics.,5
151,425,the tutor and convenor are really cool and deliver well and clear,5
1200,533,I loved the different issues and interesting theories raised within a topic. I also loved how there were discussion questions at the end of the lecture. Hearing the class opinion on things really made me learn more.,5
1201,3,"I loved how this unit and the corresponding Semester 1 unit enabled students to spend a whole year putting all their skills to use in a real project. The project we had was challenging but achievable, and we were basically given free reign to organise by ourselves how it would be achieved over the year. I liked how there wasn't too many useless time-wasting aspects of the unit - for much of it there were no lectures (which are a bit of a waste of time for a subject like this).",5
1202,243,the week by week planning,5
3,117,"The assignments and tutor. I loved how this unit was structured, it was about the content, which I wish most units in Swinburne Computer Science were about. Portfolio's and technical assignments are the way to go in my opinion.",5
1203,534,"The seminars were quite good, with lots of relevant information.",5
152,327,The in-depth feedback on the assignments was really appreciated.,5
1204,23,"Kahoot was fun and designing an app was a good learning experience, except it was all marred by the problems mentioned above.",5
1205,88,The close relationship between the instructor and the groups that were undergoing assignment 2. The material covered as well and the way the lab work was conducted.,5
1206,424,"Overall I was very happy with this unit, I felt it was well delivered and organised. It was challenging (I imagine student who do not have some <> experience would likely struggle with this unit) but I got a lot out of it. I always pose the question to myself, what value did I get out of doing this subject? In this case I think it was good value, I learned a lot and was able to refine pre existing skills. I just hope I get to build on what I have learnt.",5
1207,140,The creative writing aspects and of course reading different genre texts in our own time.,5
1207,441,"Really engaging and compelling course content, the lectures were extremely entertaining and well spoken, and the tutorials were also a great place to engage. Some other units didn't come close to the level of engagement. <> was also surprisingly practical as a subject.",5
3,277,"The discussions and realism invoked by our tutor, <>. The unit was also VERY clear on what items were needed to be produced and keeping us on track with due dates.",5
1208,535,"<>, an amazing teacher always positive and wanting to help.",5
1209,396,"<> attempted to spice up the boring material by adding some fun examples and scenarios. Although I still dislike and struggle with <>, it was nice to have a lecturer who was extremely friendly and approachable and seemed lively and happy to be there.",5
1210,519,organisation,5
158,140,Wonderful and engaging unit. I liked the variety of genres that were explored. I learned a lot about a lot of different texts that I wouldn't really have discussed otherwise.,5
158,66,The lectures.,5
1211,443,"The complexity of the subject could have been completely overwhelming without the dedication of the tutor to help students understand the matter, but also in the context of real-life situations.",5
1212,477,The in class negotiation exercise was great - doing the scenario really helped me contextualise what that aspect of the course is about.,5
1213,511,"I've enjoyed every aspect of this unit. From the topics covered in class to the different types of assessment. I've really felt that this class as been a great set up and base knowledge for going into what could be a very daunting thesis next semester. I'm really appreciative that we were able to write a literature review this semester, it seems like a really practical use of time and energy.",5
161,174,I really like how the assessments are different to the typical lab report that is commonly used as the major assessment for most <> units.,5
1214,159,group work,5
1215,536,The readings from week 3 onwards were beneficial.,5
1216,10,I did love the lectures the lecture was very approachable and welcoming. I really liked the discussion focused approach that was used in the lectures.,5
1213,536,"I really enjoyed the assignments for this class. Writing two short essays was fun, especially when we got to pick the three articles from our field as it was a good exercise in getting us to start writing about our topic of interest.",5
1214,242,tutorials,5
1217,18,Everything,5
159,537,"The first assignment was difficult but it was good in terms of the percentage <> was good so we could assess where we were at in terms of our knowledge and preparing us for the unit. <> was a fantastic tutor and I was very lucky to have <> as my tutor in both of my units, really an amazing tutor. <> is a great lecturer and funny as well. <> was great in explaining real life examples and filling in for <>.",5
1212,450,Learning the sources of power was interesting....,5
1217,10,Everything,5
1218,466,Learning to use cameras and how to use flash and other techniques to create better images.,5
1219,18,I really enjoyed this unit - found the content interesting and also the way the assignments were structured (although challenging) made me think outside the box. My tutor was also really helpful and informative.,5
162,237,I found everything useful particularly in regards to my placement.,5
1220,453,"The teachers. They are very knowledgeable but above all, understanding.",5
157,53,The teachers are amazing.,5
1210,96,"the organisation, opportunities for growth",5
1221,425,<> made us want to attend class and made the classes interesting and was helpful with any questions that anyone in the class had. Sh also explained the assignments and the unit in depth making it very easy to follow what was happening even if a class was missed.,5
1222,303,"really great lectures by <>, very engaging and i would say he is the best lecturer i have had so far
the use of discussion board was good too (most units do not use it well and let it go to waste). would be good if more than 3 students used it though... maybe they could add a participation mark to encourage discussion board use
revision questions were lifesavers",5
159,43,"My tutor <> was amazing, funny, and always so helpful in my learning and understanding, lecturer <> was funny and made it easy to learn was great meeting <> at the interviews, <> seemed really nice and always tried to provide real life examples which was great!",5
1223,519,<> is highly organised and the subject was well coordinated.,5
1224,150,"The use of visualization ie: diagrams and pictures in the Lecture notes. 

Having the information needed for Lectures and Lab pracs provided beforehand, ableing for preparation prior to classes.  

Having Lectures recorded.",5
1225,96,The VARIETY,5
159,505,"I thought it was great that the <> tasks were reduced from last semester which was great. Really helped for <> like me. 

The addition of the extra help-desk sessions in week 13 helped so much! Really made a difference and it would be good if that could be done in the future semesters for future students. Will make a huge difference for their grades. I wanted to thank the tutors in the help-desk that I saw in the last week <>, <>, <> and <> who were so supportive and explained what I was doing correctly and what I needed to improve. They made a huge difference for myself and other students. This really helped me take my tasks home and work on it and understand it so I could problem solve and submit my tasks.

My tutor <> was amazing, <> really helped me progress my learning! I repeated this unit as I failed test 2 and <> was so nice and understanding and that is why I chose to repeat it this semester otherwise I would have postponed it and not sure if I would have repeated. <> was my tutor last semester who was amazing and really helped me with my understanding, and I was thinking of pulling out prior to census but <> was so kind and supportive in explaining that programming takes time and that I will develop those skills with practice throughout the semester which I did thanks to <>. Very thankful to both of my tutors for all of their support and helping me progress in programming. I also wanted to thank the tutors in the help desk <>, <>, <>, <>, <>, <>, <>, and <> for being so helpful as I saw them all last semester in the help desk and they all were amazing as well. I also saw my tutor <> many times as well for assistance who was amazing.

The help-desk is such a great community and really is such a positive aspect of this unit. It changes it from just a unit to a community.",5
1221,130,The teachers were amazing,5
1226,533,"The content was fresh and interesting, I liked the lecture and tutorial being grouped together. I particularly enjoyed the weeks on <> and <> and <> in the <>.",5
1227,384,I think the content itself was the best aspect of the unit.,5
1222,245,seminar presentation,5
1228,267,"The content was really varied and followed a historical span of the whole discipline, which gave a great overview of the systemic perspective. Really enjoyable lectures and discussions, good use of role-plays to add practical grounding of theory.",5
1229,95,teacher,5
1230,10,Interesting content,5
1231,538,<> enthusiasm and support.,5
1232,451,I really enjoyed the triad portion of this subject. It is really useful to be able to actually practice counselling rather than just learning it theoretically.,5
163,232,The only good thing was being allowed multiple attempts at the online test.,5
163,291,"Best aspect - but also a negative - that the subject content was so easy, especially from a <> point of view. Oh and having <> as the convenor/lecturer - his notes are always so well thought out, and his lectures are engaging. Please clone <> or make him teach other lecturers how to teach!",5
1233,321,"Definitely <>. She was such a great conveyor of information and knowledge. To the point and I could see she put so much into it. Very dedicated and her vast worldly experience came across as a strong person. I liked her direct style of communication. I found having the lectures on line and all the Blackboard quizzes, glossary, maps, etc. etc. to be extremely helpful too.",5
1234,539,<>. He is the best. Also going to the <> was amazing. You can't pay for that type of experience. I really enjoyed it and found it immensely helpful in deciding what I want to do in the future.,5
1235,52,"The lecture slides with the tags at the top are awesome, and I would highly recommend them to be applied to all of swinburne's lectures.",5
1236,138,The guest lecturers each week were fantastic! It was very interesting to hear about how groups work with various client cohorts.,5
1234,247,The content was interesting.,5
1237,7,The assignment,5
1238,223,"Progressive, everything run smooth.",5
1239,540,Good resources/readings,5
1240,121,"<> project and corresponding tutorials were extremely interesting.

Excellent recording of lectures and use of blackboard to ensure that students who could not make the lectures did not miss out on valuable content.",5
1241,133,Tutorials,5
1242,450,"Good breadth of material covered in unit and was interesting overall although some crossover with other compulsory subjects eg: <>, <>. .",5
1243,450,It was a good 'beginning' unit.,5
1244,464,Its very easy unit to understand since it is very direct,5
1245,541,Tutorials- these were very helpful in consolidating some very technical and difficult concepts.,5
1246,57,when he lecturer gave real life examples.,5
1246,182,All the teachers are very knowledgeable and helpful!,5
1247,317,assignment weighted,5
1248,121,The <> project was awesome. The <> project was also really good but too open ended. <> did an amazing job of teaching in the early weeks.,5
1249,409,The free flow discussion and bringing real life situations into the teaching was fantastic.  Really made a connection between the uni and how it's applied in real life.,5
1250,542,"Learning about the aged care requirements and dementia were really interesting, but it would have been good if we could have put this information to use in the project.
The 2 guest lecturer's were great.",5
1251,232,"I guess the tutes were the most helpful, in terms of actually making sense of and understanding the content.
I liked the amount of contact hours, and having 1hr lecture, 1hr tute, 2hr lab.

I became closer with a lot of my peers due to the mental anguish induced by the subject.",5
1252,488,The examples done as we progress through each chapter was very helpful.,5
1253,202,Regular meetings with a great client,5
1254,215,"In my opinion, the best aspects of this unit were the guest lecturers content, as they provided an alternative perspective on topics being covered.
Also the use of the interactive game 'Kahootz' as a revision tool and gauge of general knowledge was fun and an exciting time to look forward to each work,",5
1255,304,great topic,5
1256,303,the leatures,5
1257,519,"The earlier due date for the thesis compared to previous years was stressful, but after submission I was glad to have completed earlier.",5
1258,246,The teaching staff were all really organised and well prepared each week which made it so easy if we had questions about the material.,5
1259,54,"It is well structured and easy to apply concepts early on. The teaching is effective and at least for the first half, much of the content is geared towards new coders, additionally we have the option to take things at our own pace, which helps for those of us who are slower on the uptake.",5
1258,288,How organised the unit was. I loved and appreciated being able to download all the study materials at the start of semester and work through them at my own pace. It made it very easy to be prepared for each week.,5
1255,95,"Great unit. very helpful for real world thinking. this subject really helped me with the fear of talking infront of people. this subject and capstone <>, both great subjects.",5
1260,415,Learning the fundamentals and details on the <> of <> and <>. Very fun and interesting subject for both <> and <>.,5
169,543,Useful knowledge and theories used.,5
1260,219,Learning how the process of <> takes place and the fundamentals that are related to the theories of <> mechanics and <> structures.,5
1261,464,Simplify a difficult aspect like Taxation,5
1260,79,Getting to know more facts on global warming. Improving research techniques.,5
1262,225,Opportunity to develop an understanding of how to select high quality children's literature for use in the classroom.  Very practical.,5
172,544,The pracs,5
1263,81,"Even though it was on a <> , I was tired and so was a lot of the class, I felt I got a lot out of the class and I really got to understand how <> work in the business environment and how important they are.",5
1264,281,Awesome Unit.,5
1265,527,the assignments and having the options,5
1266,310,More comprehensive,5
1264,339,Everything,5
1267,307,"<> was the best aspect of this unit, as she is one of the best lecturers offering endless support. despite the unit being disorganised Wendy managed to create a flow with the information.",5
1268,327,"<> lectures, although always pressed for time, are packed with useful information, engaging questions to the audience and an infectious enthusiasm for the subject.",5
1269,545,<> is a charismatic and knowledgeable teacher. I appreciate the level of passion and flexibility in discussion that <> delivers. I feel comfortable coming to each class.,5
1270,199,Exploring the concept of <> and innovation.,5
6,10,I enjoyed every lecture as the content was fascinating. I really enjoyed <> lectures and the examples he gave. Having guests lectures come and share their work in <> was a highlight as gave an insight into their different areas,5
1271,252,Relating the tutorial content back to the lecture slides was a good way to reinforce concepts learned for that week.,5
1267,318,"despite the copious amounts of stress, I have found actually being in school quite enjoyable. I was really grateful to have been allocated a <> year level and have enjoyed engaging in the teaching and learning.",5
1272,34,The class and labs were fun to work in. The scenarios are challenging enough to keep me going.,5
1273,181,The content was available in the the folders.,5
1274,475,"* Excellent teacher with great knowledge and very helpful, supportive approach which was appropriate to the level of study.
* The structure and content of the unit reflected best practice for the topic - <>
* Learnt by doing with the advantage of analysing a curriculum that this currently being taught
* Required deeper understanding of Swinburne's approach to curriculum development. This was important as a <>.
* Professional development as none is offered or guidance provided in my area. This was my decision and quickly supported by senior management.
  By mentioning this study, a colleague said she had completed it and suggested to management that an introduction to this topic (even key terms) be delivered as <>. 
  To have all or majority of teachers and managers aware of the detail and Swinburne's support for this particular topic would result in cohesion and collegial support for an ongoing improvement of curriculum.",5
181,249,tutorial discussions and prac sessions,5
1275,306,"The best aspect of this unit was <> teaching style, his teaching style is very interesting, engaging and encouraging, concise, on point and comprehensive.",5
1276,246,Nothing really stood out as an innovative teaching idea.,5
176,73,The lectures were really interesting and engaging.,5
1277,260,content was enlightening and illustrated the subjects complexity over the past century,5
179,260,The wide range of content. I thought the structure of the course was set up absolutely perfect. Working through the time periods like we did all the way up to modern day was great and i really looked forward to the discussion we were going to have week to week. I thought all the videos we were encouraged to watch were great and it was really easy to have a class discussion on our opinions of what was going on at that time. I was intimidated going into the subject that it was going to be the traditional <> academic subject with thousands of words of writing and dreary interviews with people who felt like they were important but i found all the content engaging and I've happily recommended the subject to my other friends. I thought making <> of the mark based around starting a class discussion was a great idea as well.,5
1278,122,lots of efficient announcements in blackboard,5
1277,51,<> was a great lecturer and i hope to be taught by her again.,5
1279,34,Both Labs and Lectures are good,5
1279,494,Lectures...which were well paced and allowed space to go into detail from time to time,5
1280,52,"Towards the end of the unit, the range of projects to cater for different skill levels was great.",5
1279,27,The lectures are good but I like the Labs a little better.,5
7,106,The freedom to choose an area that interests you. Getting a lot of practice at pitching ideas and presenting and learning a new style of presentation with <>  as much as I hate style it is another tool to learn.,5
7,108,thinking about different types of design some more industrial design,5
1281,250,"the tutorials, in that the even though there was a small selection of questions they covered the main aspects of each topic. Having a small selection also meant that completing the tutorial each week was an achievable task. Which I feel helped me with a deeper understanding of the subject",5
1282,133,the content of the course was fasinating and interesting to ponder outside of class,5
1282,10,"content. it is very interesting and usefull for me, even though i will be unable to be a <>",5
1283,325,Labs were explained well,5
1282,18,the teachers where good and the toutorials where alright,5
1283,14,The delivery of the <> part by <> from <>. Really helpful guys!,5
186,175,"<> was brought up to be the horror of the <>, it isnt, its a great class that i find has helped build team working skills and do an assignment a bit differently than the usual",5
1284,251,i like the set out of the unit in terms of the assignment and test layout. the online tests help in reviewing the topics and i feel the excel assignment did well in helping understand the ins and outs of <> budgeting.,5
1284,7,"I liked the way the mid-sem test and the assignment are set out, I also like the fact that marks are allocated to participation, as it encourages class discussion and allows students to understand the content more in depth as a result to this class discussion.",5
1285,219,written report,5
1286,454,"<> seems to know exactly what he is talking about and clearly has done the course more than once before. Powerpoints are always on point and make everything clear.

Weekly discussions are also quite useful",5
187,267,"<> overall dedication and commitment. <> answering our questions and engaging in and encouraging class discussion. <> making herself available in and out of class for support and guidance on assignments etc. 
<> willingness to modify the format of the class mid-semester!",5
1287,171,presentations,5
1286,260,<> lectures are always informative and interactive. Tutorials are always worth going to.,5
1288,17,lab,5
1289,13,Group work,5
1290,546,"The lectures are good, they are slowing and clear in every lectures to have easier time to understand the concepts and depths.",5
184,116,The concepts were easy to grasp.,5
1291,199,"The social interaction between team members, the ""Let me explain"" and the ""I heard you say""",5
1288,161,Everything,5
1292,262,"The screenings, as they are very different to what I'm used to watching.",5
1293,278,Learning new Maya tools,5
185,542,- exposure to real life clients and creative thought process to solve issues that are overlooked generally.,5
1287,274,group project,5
1294,26,The readings,5
1291,286,<> interactive approach to teaching and willingness to adapt to the various learning styles of other students.,5
188,133,extensions for assignments.,5
1295,202,The leturers and supervisor were nice people.,5
185,76,the organisation of the unit so that the tasks leads on from one another such that it is easier to understand.,5
1286,371,"<> lectures!

Also that guest speaker we had for the <> week was incredible.",5
190,131,"more free roam deciding what to write about or selecting a ""genre"" within a paper - e.g. sports, lifestyle, NEWS.... would have been more achievable.",5
1296,152,<> <> lecture were cohesive and interesting. Very fun topic to learn about.,5
1297,547,All the materials are interesting but there are a lot of them!,5
1298,35,I like the creative freedom of Adobe experience manager and it was interesting to see <> cover it's flexibility.,5
1298,527,Just sitting and listening to <> talk about philosophy in general.,5
191,10,The lecturer and the topics were very interesting and worth the time to attend the lectures when I did,5
1298,366,Relatively simple to understand what the focus is per sessios/tutorial. It can be as intensive or as simple as you want your scene to be which adds your own artistic flexibility. <> actively supports this as long as it meets the requirements set prior.,5
1298,66,I liked the range of material supplied in the unit in regards to the readings. There was plenty to sift through or just enough for the required amount.,5
1299,126,Report writing is vital in <> workforce. This unit gives you the best resources to ensure you become the best writer to communicate your ideas to every individual. The tutors such as <> and <> push you to the limits to ensure you become the best in what you do.,5
1300,126,organization,5
1301,179,The <> was a great idea. <> was engaging in her lectures. The spread out assignments were the best  study load distribution of all units I've done. <> needs to be commended for that. Amazing.,5
1302,121,Working with the robots,5
1303,260,The presentations helped out with understanding the information.,5
1301,206,<> was one of the best tutors and lecturers I've has during the degree. Her communication and abilty to break down problems to make them easier are amazing.,5
1304,202,Working with a real client,5
1305,122,<> and the tutoring staff try their hardest and that is good.,5
1306,91,The infallability of the recorded lectures - I wasn't able to attend on the night they were scheduled but could always rely on the recording.,5
1302,427,"I enjoyed the assignments, especially the bit of freedom in regards to the enhancements.",5
1301,5,<> and <>. These guys are great and I have no complaints. Two of the best in <>.,5
1301,529,<> is an excellent lecturer who is always happy to answer questions and cares about students.,5
1302,115,"I enjoyed the labs, and they really allowed me to gain a good understanding of the concepts that were being applied.",5
194,376,"I like how the briefs are set out, doing all the hard work (presentation and process document) in the first six weeks and then being able to just focus on the website for the last six weeks. It took the load off which was nice. Just a suggestion, but maybe the tasks after week 5 should be taken out, I mean by that point all we are wanting to do is our website",5
194,339,"The briefs. Hands down. At first I didn’t quite understand what was expected of me, but throughout the process and with <> wonderful teaching, it all became very clear. I found the pinups in class REALLY helpful - it’s nice to know what others see when they look at your work",5
1307,124,"the lecturer... she was organised and that goes a looong way. 
i also enjoyed the horror stories, they made it a little less dull and kept me engaged.",5
1308,548,"Watching live <> was very helpful to my learning, as I saw how different <> approached various situations.  Also, i found it helpful to look for the less obvious feelings and intentions of the <>.",5
196,414,The best aspect of this unit was analyzing of every case from book.,5
1309,52,I ENJOYED THE LECTURES VERY WELL. ESPECIALLY WHEN WE HAD A GUEST <> WHOM SPOKE ABOUT <>.WE LEARNT SOMETHING NEW FROM HIM.,5
1304,97,<> delivery.,5
199,19,"By far the best aspect was the tutorials, which is where the content was actually able to be learned.",5
1310,234,all good,5
1311,124,Lots of examples are provided to give a practical slant to the content,5
203,250,"The lecture content and <> simulation software was engaging, and really applies fundamental theories learned in previous years to practical examples.",5
1312,549,workshop,5
1313,1,"well organised, easy work to complete along side our other units. Helpful class to prepare us for the real design world",5
1314,549,"Really well set out lectures and content. 
Great use of time replacing a lecture with a ""seminar"" and having a more casual environment to work through questions. 
Great use of online quiz after each lecture: not to heavily weighed in terms of marks but enough to make you think.
The assignment was good. Well scoped and easy to find info. Good support from <>. 
Canvas was 10000x better than blackboard for use as a system.",5
199,111,"It was quite useful to learn the latest technology in regards to 3D scanning, and the guest lecturers were very informative.",5
1310,325,Need more allocated time for practical and tutorial,5
1315,10,"The quality of specialised knowledge among all teaching staff; prompt responses by <> to Blackboard questions; the lecture format; the tutorial around the assignment; the prompts about comparing different diagnoses that could appear similar, and the connection with possible underlying dimensions that may indicate future developments. I appreciated the historical, current and future perspectives taken on all occasions.",5
201,241,"Honestly, the final section. I'm seeing all my work starting to come together as one cohesive unit, and it's really satisfying.",5
1310,14,All  good,5
200,6,"The tutors, Lecturers, and the information provided.",5
1313,108,creating fun different projects for our portfolio,5
200,321,The way the information was presented and the guest lecturers,5
203,19,"The content is very interesting and learning <> was fantastic. It was challenging, but fun.",5
1316,199,<> was great and had the best go she could at getting my interested in the subject. i appreciated her work emensly and class wouldnt have been as engaging as if i didnt have her,5
1317,117,"Pretty well organised, everything is on Blackboard and easily accessible. Interesting content. Cake.",5
1318,550,The assignment feedback was the most constructive I've received since connecting this course.,5
1319,108,The ability to contribute to the exhibition and work on your own portfolio.,5
1320,9,The class discussions were eye-openers and helped me to embed the learning.,5
1321,316,The energy that <> had in every lecture and conducting revision classes in week13 going through all 3 past exams is highly beneficial.,5
1321,313,<> was a great lecturer/tutor and kept the content specific and relevant to unit outcomes.,5
1322,89,"The labs was great and relevant to the lecture but the lab material is out of date. 
Also the lab computer is very slow which take a long time to start up as a result student lose 10-15min of the lab time",5
1323,292,The fact that this was the easiest unit out of the 4 units I could choose from in order to get my remaining credits.,5
1314,323,Leaving,5
1324,429,Assignment,5
1325,289,The project is for a good cause to educate in a more engaging way. The song was fun to create.,5
1326,95,The assignments were spread quite well along the semester as well and were set out in a way where it was helpful for the final report/presentation,5
1321,433,assesment structure and tutorial explainations of relevant questions of each topic. Tutorials were highly useful and a must for this topic.,5
1327,84,lecture and group work,5
1326,155,The presentation was more interesting to complete compared to other assessments i've had.,5
1325,210,"The whole unit was awesome, one of the best units I've studied. It was challenging and at times stressful but worth it. It broke the barrier between handing in uni assignments to making it a personal mission to create the best work I could achieve. <> was awesome because it was competing in a competition as well as handing in a uni deliverable. Same with the <>. Working with real clients was a great opportunity to really push out the best work possible and treat it as a real world experience that can benefit many.",5
1328,84,design ideas,5
1327,219,lecture,5
1329,303,labs and lectures,5
1322,91,The lab was helpful is assisting student learn about android development as it had code examples but since student spend time trying to get their assignment mark off there was no time for the labs,5
1330,363,Engaging lecturer - very credible to listen too.,5
1324,182,Mid sems test,5
198,99,"<> is a brilliant, dynamic lecturer and great facilitator of discussion in tutorials. She is very passionate and knowledgeable about history and is an asset to Swinburne University's humanities department.",5
1331,108,"The coursework was good - I like that a large part of it is the portfolio, its very practical. The individual projects were also interesting, and I liked that the assessments could be completed early if the student preferred.",5
1330,551,The best aspects of this unit would be having two credible teachers orchestrating such a small class. Best way to learn and a very comfortable environment to voice your opinion.,5
1319,106,The concept of choosing your own brief,5
1332,221,"<> as an  excellent replacement lecturer.  Fantastic to have a gifted, engaged lecturer.",5
1325,275,Spending 12 weeks on a brief. I felt like this gave me more time to be as creative as possible.,5
1317,377,"It is pretty well organised and most things can be found on blackboard easily. Kahoot is seen as childish by some, but I think it's fun and lets us know when we're falling behind or when we need to brush up on a certain topic.",5
1333,143,"Although the assingment was too big, I found it very useful to learn how to implement different technologies in different parts of Australia",5
1327,14,Design project and group work,5
1334,552,The freedom we had for our projects was very good. We weren't restricted by too many criteria.,5
1335,68,The guest lecturer's were good.,5
205,521,"Accurate and relevant content
Strong and sound advice
Skilful and outstanding staff member",5
1336,97,The content is current and reflects the issues / challenges in the industry today. This allows students to directly correlate their studies to real scenarios which dramatically increases their chances of employment. <> provides exceptional lectures and it is always a pleasure listening to him.,5
1334,553,This unit was well organised and as a result was easy to follow along. At no point was I unsure of the work I had to complete and the assessment criteria was always clear.,5
1337,379,tutorials: plenty of information given,5
1338,260,The subject topics,5
1339,55,Quite organise learning material and saving a lot of time when the student want to looking for some part to study.,5
1340,57,"The real life examples included in the lecture, especially examples involving Swinburne activity which related to the content. I like that the tutorial activities were in groups.",5
206,113,The information provided to learn the basics of networking was quickly able to be taken and put to use immediately.,5
207,554,"it is clearly geared towards getting us out in to the industry, so thats very helpful!",5
1341,10,the 3 hour lecture in way of a tutorial,5
1337,192,concise pp preso,5
1342,28,The labs were quite good,5
206,91,"The material given to learn and demonstrating their use in developing applications, it really helps in telling their importance and capabilities for what a developer wants. The tutoring support in person is fantastic, I always feel I can ask and always learn something new each time, even on the same problem from last week if so.",5
1343,316,<> is a good lecturer and she is fair to the students,5
1344,15,No exam. It is good that we present and compile reports as these are skills that are relevant and as a <> year subject for most people skills that we need to perfect before entering the workforce in the imminent future.,5
1345,555,Some of the topics in the weekly notes were interesting,5
1346,554,Great main project and enjoyed the personal development and speakers.,5
1347,41,The great work environment and culture was a  huge contrast to regular mainstream classes. I felt a lot more inspired to be there and contribute and take advantage of the great space/people.,5
212,229,"The course was well structured, clear and well taught. The content was interesting",5
1348,346,Tutorial - <> afternoon. excellent explanations made the simple and understanding,5
1349,488,The assessment method for this unit. Really consolidated content learned.,5
1350,362,the freedom of what we were encouraged to create,5
1351,385,Weekly tutorial questions,5
1352,486,I think the fact that Swinburne has a unit dedicated to <> is extremely beneficial in <> year <>.,5
1353,366,The teacher had in depth knowledge of the program making it easier to learn,5
1349,115,Assignment and Labs,5
212,128,"Tutorials were well organised and offered a range of different activities
Exam preparation was thorough and very helpful",5
1354,277,The tutor by far. <> was very friendly and knew the content well,5
208,95,Great team work opportunities.,5
1346,178,Supportive teachers with great passion and advice.,5
1344,116,It was taught fairly well given the poor unit structure,5
1349,92,"Mid-semester exam,",5
211,274,"The project. This was where we applied our theoretical knowledge and where, for me, the majority of my learning took place.
I found it particularly challenging at the beginning and felt quite overwhelmed however, there was a huge amount of support and help for me to complete the project and feel proud ofthe finished product.
Having the librarians come in to chat about the report and how to do referencing was of a great benefit to me as well.",5
1355,199,"Very well organised, activities were also interesting, broke up the work well and very practical.",5
1356,110,"The guest lecturers were great, they actually provided useful insight into industry practices. The regular lectures would do well to include the information from guest lectures into regular lectures.",5
1357,190,everything,5
1344,528,<> did a really good job trying to keep it relevant as to what we as potential <> employees might have to deal with. I feel that my understanding of the maintenance standards and procedures will be highly beneficial as I won't know everything but I will have a rough idea of the philosophies and other reasons why methods and procedures are the way they are. - For example why a <> can take a lot longer then planned etc.,5
217,95,Having the opportunity to get some real world consulting experience.,5
215,270,"nothing, labs were pointless and so were the lectures",5
1358,53,Teachers were positive.,5
1359,347,Hands on,5
1360,277,the presenters and the group work,5
1357,406,everything,5
217,199,The tutorial modules were a nice way to earn a significant amount of marks. I think it would be wise to keep the ark allocation the same as this semester.,5
1359,117,No exam,5
1361,199,"Not a whole lot, the type of assessments aren't really my kind of thing, some of the videos were cool 
also some in class activities were fun",5
1362,229,"The subject is like most other <> subjects, same format and requirements. 
I enjoyed the subject area itself.",5
1363,121,"interesting topics, hands on practical work, covers alot of things that werent even touched on in other subjects",5
1364,13,The content was well structured,5
1365,72,The class itself,5
1366,110,The guest lectures were interesting and very insightful.,5
217,316,The PQs were a nice easy and way to earn marks. Students will really appreciate it.,5
1367,120,OH man! the Rubric!!!!! i loved it!! thank you so much for providing such a detailed outline this made the subject for me 100%,5
1368,211,"the speaker project, and the folio work, it pushed me to make a decent folio.",5
1369,274,"The teachers were all great, <> was super helpful, I liked designing the <> part.",5
1357,154,good,5
1370,42,How organised and supported students are.,5
